day (cumulative),pm2.5,DEWP,TEMP,PRES,Iws,cbwd,Rain hours,Snow hours
308,65.79166666666667,-0.8333333333333334,9.833333333333334,1021.7083333333334,10.954166666666666,NW,0,0
309,101.5,1.2083333333333333,10.041666666666666,1019.75,7.449999999999999,NW,0,0
310,271.0833333333333,4.208333333333333,8.583333333333334,1015.9583333333334,2.1208333333333336,cv,0,0
311,69.375,-2.0,10.083333333333334,1017.625,60.885416666666664,NW,0,0
312,12.875,-9.083333333333334,7.666666666666667,1024.5,79.51708333333336,NW,0,0
313,59.333333333333336,-5.583333333333333,2.25,1020.9583333333334,1.7683333333333338,cv,0,0
314,130.45833333333334,-2.7083333333333335,3.4583333333333335,1016.875,5.097500000000001,NW,0,0
315,75.75,-2.3333333333333335,6.083333333333333,1011.0833333333334,56.87833333333332,NW,0,0
316,66.04166666666667,-7.583333333333333,1.125,1017.8958333333334,111.35999999999997,NW,0,0
317,17.041666666666668,-12.833333333333334,3.125,1027.5833333333333,131.35208333333338,NW,0,0
318,22.0,-8.0,0.0,1035.0,194.06499999999997,NW,0,0
319,52.916666666666664,-6.666666666666667,-0.2916666666666667,1031.0,237.02499999999995,NW,0,0
320,138.95833333333334,-4.0,-1.0,1023.0,279.98499999999996,NW,0,0
321,320.1666666666667,-3.0,1.7083333333333333,1022.625,52.45958333333334,NW,0,0
322,384.5,0.0,3.5416666666666665,1019.5416666666666,4.562916666666667,NW,0,0
323,370.3333333333333,0.08333333333333333,4.916666666666667,1014.2083333333334,6.254999999999998,NW,0,0
324,296.5833333333333,-0.7083333333333334,5.208333333333333,1010.875,6.10875,NW,0,0
325,136.70833333333334,-8.0,5.541666666666667,1014.375,68.84416666666668,NW,0,0
326,69.77272727272727,-10.166666666666666,1.875,1021.125,4.39625,cv,0,0
327,230.875,-7.041666666666667,2.25,1019.9166666666666,2.735,cv,0,0
328,71.75,-12.666666666666666,2.6666666666666665,1024.3333333333333,45.247916666666676,NW,0,0
329,66.625,-11.708333333333334,-0.6666666666666666,1025.7083333333333,4.3775,NW,0,0
330,116.66666666666667,-10.416666666666666,-0.9166666666666666,1017.0833333333334,3.6858333333333335,NW,0,0
331,27.666666666666668,-19.791666666666668,1.375,1022.875,78.71541666666667,NW,0,0
332,171.41666666666666,-12.208333333333334,-1.625,1021.7083333333334,1.9341666666666668,cv,0,0
333,190.41666666666666,-4.416666666666667,-0.5,1019.375,3.8512500000000003,NW,0,0
334,224.20833333333334,-1.9166666666666667,-0.4583333333333333,1018.3333333333334,4.263750000000001,cv,0,0
335,257.625,-0.9583333333333334,0.6666666666666666,1013.2916666666666,3.1229166666666672,cv,0,0
336,83.5,-12.625,2.4166666666666665,1019.125,66.69791666666669,NW,0,0
337,74.75,-12.625,-1.9166666666666667,1022.0833333333334,2.7554166666666666,NE,0,0
338,167.33333333333334,-9.291666666666666,-0.3333333333333333,1011.9583333333334,5.737083333333332,NW,0,0
339,78.45833333333333,-9.416666666666666,4.291666666666667,1020.3333333333334,32.92041666666666,NW,0,0
340,17.875,-17.75,1.8333333333333333,1031.0833333333333,154.00541666666666,NW,0,0
341,57.0,-16.0,2.5833333333333335,1017.0416666666666,10.91375,SE,0,0
342,39.416666666666664,-11.875,2.6666666666666665,1015.3333333333334,8.030416666666666,NW,0,0
343,193.95833333333334,-7.958333333333333,0.20833333333333334,1010.6666666666666,3.2783333333333338,SE,0,0
344,104.375,-12.458333333333334,0.8333333333333334,1009.6666666666666,72.90958333333333,NW,0,0
345,45.75,-15.708333333333334,-2.7083333333333335,1020.8333333333334,37.25541666666666,SE,0,0
346,115.45833333333333,-10.333333333333334,-2.0416666666666665,1017.7916666666666,9.011666666666665,NW,0,0
347,20.833333333333332,-21.208333333333332,-4.708333333333333,1029.6666666666667,55.51833333333334,NE,0,0
348,17.333333333333332,-22.916666666666668,-7.458333333333333,1034.3333333333333,53.63624999999999,NW,0,0
349,22.416666666666668,-25.041666666666668,-7.875,1032.75,162.10958333333335,NW,0,0
350,54.208333333333336,-21.0,-2.5,1017.2916666666666,13.875416666666661,NW,0,0
351,108.33333333333333,-16.708333333333332,-0.5416666666666666,1013.0416666666666,9.25333333333333,['NW' 'SE'],0,0
352,271.75,-12.166666666666666,-2.9583333333333335,1012.5416666666666,2.0654166666666667,cv,0,0
353,153.125,-13.125,4.541666666666667,1016.0416666666666,27.322083333333328,NW,0,0
354,200.29166666666666,-11.708333333333334,1.125,1016.875,4.933333333333334,cv,0,0
355,434.8333333333333,-7.5,-1.0,1012.625,2.2275000000000005,cv,0,0
356,145.125,-13.666666666666666,0.9583333333333334,1018.5833333333334,31.013333333333332,NW,0,0
357,23.166666666666668,-23.208333333333332,-6.125,1035.0833333333333,37.57083333333333,NW,0,0
358,43.458333333333336,-25.0,-9.666666666666666,1037.3333333333333,9.793333333333331,NW,0,0
359,55.583333333333336,-22.333333333333332,-7.833333333333333,1027.2083333333333,8.324999999999998,NW,0,0
360,50.625,-17.708333333333332,-3.6666666666666665,1015.9166666666666,21.73958333333333,NW,0,0
361,79.70833333333333,-16.583333333333332,-2.75,1010.9583333333334,31.832499999999996,NW,0,0
362,28.166666666666668,-19.666666666666668,-3.75,1018.625,115.56833333333333,NW,0,0
363,36.625,-17.0,-4.416666666666667,1021.0416666666666,40.768750000000004,NW,0,0
364,17.583333333333332,-22.708333333333332,-7.041666666666667,1025.4166666666667,234.15583333333336,NW,0,0
365,18.666666666666668,-21.916666666666668,-6.833333333333333,1029.375,463.18791666666675,NW,0,0
366,36.666666666666664,-19.125,-6.708333333333333,1034.75,149.38458333333327,NW,0,0
367,36.666666666666664,-16.958333333333332,-4.958333333333333,1035.3333333333333,9.327083333333329,NE,0,0
368,162.29166666666666,-14.5,-6.041666666666667,1030.875,1.5037500000000004,['NE' 'cv'],0,0
369,91.33333333333333,-15.416666666666666,-4.958333333333333,1027.2083333333333,15.8125,NW,0,0
370,20.25,-20.041666666666668,-5.041666666666667,1031.6666666666667,177.67583333333334,NW,0,0
371,15.875,-19.208333333333332,-5.041666666666667,1038.0833333333333,357.2675000000001,NW,0,0
372,46.666666666666664,-17.833333333333332,-4.708333333333333,1030.9166666666667,82.28541666666668,NW,0,0
373,79.75,-17.208333333333332,-3.875,1028.0833333333333,62.03958333333333,NW,0,0
374,80.125,-22.375,-5.625,1036.7916666666667,287.10375000000005,NW,0,0
375,80.125,-20.833333333333332,-4.5,1028.0833333333333,104.56,NW,0,0
376,27.0,-20.583333333333332,-4.041666666666667,1023.0416666666666,36.995416666666664,NW,0,0
377,62.791666666666664,-20.166666666666668,-6.375,1023.9583333333334,5.009583333333333,NW,0,0
378,126.375,-18.75,-4.541666666666667,1022.3333333333334,6.461250000000001,NW,0,0
379,17.583333333333332,-20.958333333333332,-4.541666666666667,1033.4166666666667,87.31625000000001,NW,0,0
380,16.125,-25.25,-8.041666666666666,1039.5833333333333,222.99041666666668,NW,0,0
381,36.083333333333336,-21.75,-8.125,1036.5416666666667,3.053333333333333,NW,0,0
382,37.875,-20.833333333333332,-7.041666666666667,1035.125,61.550000000000004,NW,0,0
383,20.208333333333332,-22.208333333333332,-7.875,1033.6666666666667,44.88666666666666,NW,0,0
384,20.75,-22.208333333333332,-6.791666666666667,1032.5416666666667,51.457083333333316,NW,0,0
385,38.75,-21.5,-6.916666666666667,1030.875,6.37125,NW,0,0
386,71.66666666666667,-20.125,-5.0,1028.1666666666667,7.041666666666663,NW,0,0
387,56.291666666666664,-18.25,-5.583333333333333,1028.3333333333333,25.522083333333338,NW,0,0
388,14.5,-21.166666666666668,-5.625,1032.2083333333333,170.57375,NW,0,0
389,44.291666666666664,-19.958333333333332,-6.791666666666667,1032.7083333333333,47.49791666666672,NW,0,0
390,34.291666666666664,-20.833333333333332,-6.041666666666667,1034.375,33.75791666666666,NW,0,0
391,67.54166666666667,-19.625,-7.208333333333333,1038.9166666666667,8.815416666666662,NW,0,0
392,31.875,-20.208333333333332,-5.75,1041.7083333333333,14.905,NW,0,0
393,18.208333333333332,-20.958333333333332,-5.458333333333333,1037.7083333333333,38.98875,NW,0,0
394,11.916666666666666,-23.25,-6.625,1036.0416666666667,65.94250000000001,NW,0,0
395,21.208333333333332,-20.916666666666668,-2.5,1033.8333333333333,134.59374999999997,NW,0,0
396,28.666666666666668,-19.125,0.16666666666666666,1028.0833333333333,33.95041666666666,NW,0,0
397,35.083333333333336,-19.625,1.375,1022.5416666666666,46.26083333333332,NW,0,0
398,53.291666666666664,-18.583333333333332,0.041666666666666664,1020.875,41.08583333333334,NW,0,0
399,100.875,-17.458333333333332,-0.875,1021.4166666666666,44.757083333333334,NW,0,0
400,131.125,-13.541666666666666,0.0,1021.4583333333334,11.64125,NW,0,0
401,113.25,-9.75,-3.1666666666666665,1018.6666666666666,3.4616666666666673,cv,0,0
402,54.041666666666664,-10.666666666666666,2.5,1020.0,5.494166666666666,SE,0,0
403,141.625,-9.75,-0.2916666666666667,1015.2083333333334,5.884999999999999,SE,0,0
404,98.45833333333333,-11.875,-0.5833333333333334,1015.8333333333334,9.369166666666665,NE,0,0
405,126.875,-7.875,-2.125,1026.1666666666667,12.514999999999999,SE,0,1
406,65.0,-4.75,-3.7083333333333335,1027.5416666666667,55.30541666666668,SE,0,20
407,62.208333333333336,-12.333333333333334,-3.7916666666666665,1030.375,28.853333333333328,NW,0,0
408,27.583333333333332,-17.208333333333332,-6.041666666666667,1032.5,11.102916666666665,SE,0,2
409,73.625,-8.083333333333334,-4.916666666666667,1030.3333333333333,10.69375,SE,0,14
410,33.125,-17.125,-5.416666666666667,1032.0833333333333,9.162916666666666,SE,0,0
411,202.20833333333334,-10.75,-5.833333333333333,1027.2083333333333,2.4929166666666664,NE,0,0
412,268.875,-8.041666666666666,-3.3333333333333335,1022.4166666666666,2.81125,['SE' 'cv'],0,0
413,209.625,-7.333333333333333,0.4166666666666667,1024.75,7.783749999999997,NW,0,0
414,192.58333333333334,-9.708333333333334,0.20833333333333334,1026.5833333333333,9.239583333333334,SE,0,0
415,189.25,-9.0,2.3333333333333335,1024.2083333333333,10.561666666666666,NW,0,0
416,349.4583333333333,-5.791666666666667,0.9166666666666666,1026.5,2.6229166666666663,cv,0,0
417,493.9166666666667,-4.041666666666667,0.5833333333333334,1024.5833333333333,1.6537500000000003,cv,0,0
418,401.4583333333333,-5.291666666666667,0.75,1020.4166666666666,2.6970833333333335,cv,0,0
419,416.6666666666667,-3.9166666666666665,2.1666666666666665,1015.375,5.401666666666666,NW,0,0
420,143.45833333333334,-9.916666666666666,4.166666666666667,1021.6666666666666,19.982916666666668,NW,0,0
421,70.91666666666667,-8.375,1.125,1031.1666666666667,11.196666666666665,SE,0,0
422,76.25,-4.416666666666667,-1.2916666666666667,1026.625,10.523749999999996,SE,0,8
423,58.541666666666664,-4.75,-0.5833333333333334,1027.3333333333333,27.057499999999994,NE,0,7
424,19.625,-11.083333333333334,1.4583333333333333,1026.7916666666667,37.032083333333325,NW,0,0
425,23.5,-14.791666666666666,0.9583333333333334,1025.6666666666667,52.161666666666655,NW,0,0
426,25.5,-15.791666666666666,1.6666666666666667,1025.4583333333333,36.20708333333334,NW,0,0
427,15.708333333333334,-15.166666666666666,3.875,1026.875,132.27458333333334,NW,0,0
428,59.375,-11.0,4.083333333333333,1022.7083333333334,7.5424999999999995,SE,0,0
429,96.95833333333333,-5.166666666666667,7.083333333333333,1016.5833333333334,23.614999999999995,SE,0,0
430,16.2,-13.791666666666666,7.041666666666667,1024.0,25.257083333333327,NW,0,0
431,19.333333333333332,-14.875,5.875,1023.5,57.911249999999995,NW,0,0
432,16.695652173913043,-16.375,5.458333333333333,1022.7916666666666,69.10541666666668,NW,0,0
433,20.869565217391305,-15.833333333333334,6.708333333333333,1027.4166666666667,28.314583333333335,NW,0,0
434,48.708333333333336,-13.75,7.416666666666667,1022.375,8.307916666666666,NW,0,0
435,92.95833333333333,-10.708333333333334,6.333333333333333,1017.125,6.202083333333332,SE,0,0
436,275.5416666666667,-3.5416666666666665,8.083333333333334,1008.9583333333334,4.489583333333333,SE,0,0
437,175.20833333333334,-5.833333333333333,9.666666666666666,1013.5833333333334,15.700416666666667,NW,0,0
438,14.708333333333334,-17.25,6.458333333333333,1028.9583333333333,70.98291666666668,NW,0,0
439,15.958333333333334,-18.083333333333332,5.166666666666667,1027.0833333333333,264.98875000000004,NW,0,0
440,38.416666666666664,-13.0,4.5,1023.8333333333334,23.576249999999998,SE,0,0
441,112.95238095238095,-8.208333333333334,6.875,1017.7916666666666,4.393750000000001,SE,0,0
442,21.0,-9.208333333333334,8.875,1013.5,26.85875,NW,0,0
443,21.0,-8.791666666666666,7.375,1017.3333333333334,15.651249999999997,SE,0,0
444,21.0,-4.541666666666667,6.666666666666667,1015.9583333333334,25.52083333333334,SE,0,0
445,21.0,-17.458333333333332,4.5,1026.1666666666667,62.951249999999995,NW,0,0
446,17.416666666666668,-20.666666666666668,5.5,1028.0416666666667,79.68166666666669,NW,0,0
447,21.625,-16.458333333333332,6.625,1024.3333333333333,81.63916666666665,NW,0,0
448,10.478260869565217,-19.166666666666668,7.416666666666667,1026.375,131.0175,NW,0,0
449,21.041666666666668,-14.541666666666666,8.458333333333334,1027.5,47.88708333333333,NW,0,0
450,61.666666666666664,-11.25,8.333333333333334,1025.5416666666667,5.71875,NW,0,0
451,22.708333333333332,-13.833333333333334,11.625,1024.0416666666667,45.005833333333335,NW,0,0
452,45.666666666666664,-8.375,9.083333333333334,1027.0833333333333,9.540833333333332,SE,0,0
453,79.83333333333333,-5.958333333333333,11.166666666666666,1024.7083333333333,9.105833333333335,SE,0,0
454,99.45,-5.833333333333333,12.625,1019.7916666666666,7.522499999999998,SE,0,0
455,217.5,1.2916666666666667,13.625,1015.25,3.463750000000001,SE,0,0
456,37.69565217391305,-5.5,10.083333333333334,1025.875,39.955,NE,6,0
457,61.82608695652174,-3.5833333333333335,8.458333333333334,1029.0,13.725833333333332,NW,7,0
458,132.3,-8.166666666666666,11.125,1024.9583333333333,12.533750000000003,NW,0,0
459,126.0,-7.958333333333333,13.041666666666666,1022.9583333333334,16.625,SE,0,0
460,207.66666666666666,-4.791666666666667,12.958333333333334,1022.0416666666666,44.42083333333333,SE,0,0
461,142.3,1.9583333333333333,13.416666666666666,1016.0,41.90874999999999,SE,2,0
462,30.0,-6.583333333333333,13.75,1017.875,57.6475,NW,0,0
463,30.0,-9.666666666666666,13.25,1018.8333333333334,32.105,SE,0,0
464,96.64285714285714,-4.541666666666667,16.833333333333332,1011.9583333333334,13.538333333333332,SE,0,0
465,20.347826086956523,-15.25,14.041666666666666,1021.5833333333334,25.478333333333328,NW,0,0
466,20.17391304347826,-14.666666666666666,15.083333333333334,1020.5,23.149166666666673,SE,0,0
467,101.79166666666667,-4.083333333333333,16.25,1013.2916666666666,14.842500000000001,SE,0,0
468,168.16666666666666,5.041666666666667,17.5,1010.75,5.994166666666666,SE,0,0
469,127.06666666666666,1.125,21.916666666666668,1004.1666666666666,11.529583333333333,NW,0,0
470,31.8,-4.666666666666667,19.583333333333332,1010.5833333333334,14.064583333333333,NE,0,0
471,86.1,-1.7916666666666667,16.083333333333332,1013.8333333333334,25.125833333333333,SE,0,0
472,60.30434782608695,-6.125,16.458333333333332,1011.5,89.35125,NW,0,0
473,16.47826086956522,-10.0,14.291666666666666,1016.7916666666666,37.934999999999995,NW,0,0
474,76.5,-1.3333333333333333,14.791666666666666,1016.6666666666666,21.332916666666666,SE,0,0
475,142.33333333333334,4.75,16.333333333333332,1008.7083333333334,14.869999999999997,SE,0,0
476,133.53846153846155,6.625,13.083333333333334,1014.375,16.892916666666665,NE,5,0
477,46.833333333333336,4.708333333333333,12.375,1015.9583333333334,5.99625,cv,0,0
478,17.11111111111111,2.25,13.583333333333334,1013.25,14.120416666666666,NW,0,0
479,18.26086956521739,-2.5833333333333335,15.666666666666666,1010.1666666666666,73.31458333333335,NW,0,0
480,112.21739130434783,4.166666666666667,13.375,1003.3333333333334,15.275833333333331,SE,0,0
481,76.29166666666667,4.583333333333333,13.083333333333334,1004.5,15.384583333333332,NW,1,0
482,44.458333333333336,1.25,13.708333333333334,1010.2083333333334,12.831666666666665,SE,0,0
483,77.85714285714286,4.666666666666667,16.333333333333332,1006.0833333333334,15.834583333333335,SE,0,0
484,166.64705882352942,10.625,15.833333333333334,998.75,11.997916666666669,SE,1,0
485,163.875,4.791666666666667,15.875,1001.4583333333334,44.14291666666667,NW,0,0
486,68.0,-1.875,21.666666666666668,1009.9166666666666,158.36791666666667,NW,0,0
487,24.208333333333332,-5.708333333333333,19.666666666666668,1011.4166666666666,54.05625,NW,0,0
488,20.333333333333332,-3.2916666666666665,19.625,1014.75,15.328749999999994,SE,0,0
489,66.25,7.291666666666667,14.875,1010.25,46.081250000000004,SE,1,0
490,109.33333333333333,5.0,16.125,1002.0833333333334,8.398333333333332,['NW' 'cv'],1,0
491,52.791666666666664,0.041666666666666664,18.25,1002.5833333333334,23.67125,NW,0,0
492,32.608695652173914,4.125,19.833333333333332,1007.3333333333334,9.722916666666668,SE,0,0
493,60.5,8.125,15.583333333333334,1010.2916666666666,14.094166666666666,SE,9,0
494,51.666666666666664,7.958333333333333,18.916666666666668,1005.9583333333334,12.292083333333332,NW,2,0
495,33.625,6.083333333333333,20.583333333333332,1007.7916666666666,18.94208333333333,SE,0,0
496,104.54166666666667,3.625,20.916666666666668,1006.2083333333334,37.80833333333333,NW,0,0
497,42.541666666666664,-5.916666666666667,19.083333333333332,1009.3333333333334,196.56583333333333,NW,0,0
498,31.75,-3.7916666666666665,22.0,1009.75,127.73500000000001,NW,0,0
499,30.416666666666668,-2.375,24.833333333333332,1007.6666666666666,42.543749999999996,SE,0,0
500,39.416666666666664,0.5416666666666666,20.625,1010.4166666666666,12.908333333333333,['NE' 'SE'],0,0
501,52.833333333333336,2.375,19.875,1012.4166666666666,17.635,SE,0,0
502,146.04166666666666,11.958333333333334,20.708333333333332,999.5,16.27958333333333,SE,0,0
503,184.16666666666666,13.416666666666666,22.583333333333332,998.9166666666666,10.74375,SE,0,0
504,12.708333333333334,3.875,20.583333333333332,1010.2916666666666,46.64708333333332,['NW' 'SE'],2,0
505,33.083333333333336,-1.7083333333333333,17.416666666666668,1013.875,30.383749999999996,NW,0,0
506,41.958333333333336,-1.9583333333333333,18.958333333333332,1013.3333333333334,26.78833333333333,NW,0,0
507,65.04166666666667,2.4166666666666665,21.333333333333332,1010.75,27.415416666666673,SE,0,0
508,103.66666666666667,8.166666666666666,21.416666666666668,1012.25,26.372916666666665,SE,0,0
509,69.20833333333333,9.75,22.416666666666668,1013.7083333333334,106.94458333333334,SE,0,0
510,61.30434782608695,9.875,23.208333333333332,1013.0416666666666,181.72416666666666,SE,0,0
511,104.0909090909091,11.291666666666666,20.541666666666668,1012.2916666666666,26.22791666666666,SE,3,0
512,105.75,14.041666666666666,21.25,1011.2083333333334,12.21,SE,0,0
513,143.33333333333334,15.791666666666666,25.541666666666668,1008.5833333333334,32.35666666666666,SE,0,0
514,107.79166666666667,17.5,24.875,1007.3333333333334,13.54416666666667,SE,0,0
515,57.041666666666664,11.916666666666666,24.916666666666668,1002.625,5.4191666666666665,NW,0,0
516,13.217391304347826,8.416666666666666,23.916666666666668,1002.2916666666666,77.22625000000001,NW,1,0
517,17.043478260869566,7.375,25.875,1006.625,98.09041666666668,NW,0,0
518,77.95833333333333,10.25,27.041666666666668,1003.7083333333334,12.943333333333333,SE,0,0
519,30.125,4.416666666666667,26.5,1004.0416666666666,13.876666666666665,NW,0,0
520,41.26315789473684,7.958333333333333,25.0,1006.4166666666666,8.88125,SE,0,0
521,84.83333333333333,11.583333333333334,26.166666666666668,1006.375,15.715416666666668,SE,0,0
522,95.23809523809524,15.958333333333334,25.333333333333332,1000.2916666666666,3.1475000000000004,SE,2,0
523,140.29166666666666,17.166666666666668,25.625,996.375,6.164583333333333,SE,2,0
524,27.166666666666668,16.291666666666668,25.791666666666668,998.5833333333334,16.352083333333336,['NW' 'SE'],6,0
525,129.375,17.25,26.25,1002.5,14.190833333333336,SE,0,0
526,115.83333333333333,16.416666666666668,26.875,999.7916666666666,14.359583333333331,SE,2,0
527,67.45833333333333,16.791666666666668,22.708333333333332,1003.5416666666666,5.119583333333334,['SE' 'cv'],1,0
528,22.0,12.125,26.166666666666668,1006.0,8.233333333333333,NW,0,0
529,86.79166666666667,16.541666666666668,26.541666666666668,1005.6666666666666,7.879166666666666,SE,0,0
530,153.79166666666666,16.791666666666668,27.291666666666668,1002.7083333333334,13.874583333333332,SE,5,0
531,147.20833333333334,19.041666666666668,24.583333333333332,1002.5,11.005833333333333,SE,2,0
532,115.70833333333333,17.25,21.375,1006.0416666666666,5.606249999999999,SE,3,0
533,100.54166666666667,17.916666666666668,24.791666666666668,1007.7916666666666,6.236666666666667,SE,0,0
534,182.58333333333334,19.125,26.375,1006.625,9.588333333333333,SE,0,0
535,196.375,19.541666666666668,25.666666666666668,1006.7083333333334,15.232083333333328,SE,0,0
536,180.125,18.041666666666668,27.208333333333332,1004.1666666666666,14.320416666666667,SE,0,0
537,146.375,17.0,29.833333333333332,1002.0416666666666,37.82958333333334,SE,0,0
538,250.79166666666666,20.375,26.333333333333332,998.5,21.571250000000003,SE,1,0
539,139.54166666666666,21.125,22.75,998.75,13.522499999999999,SE,7,0
540,26.958333333333332,15.875,22.75,1008.2916666666666,10.46708333333333,NW,7,0
541,33.291666666666664,14.916666666666666,25.0,1011.125,3.745000000000001,SE,0,0
542,52.166666666666664,14.958333333333334,25.541666666666668,1003.7083333333334,9.330416666666665,NW,0,0
543,58.458333333333336,15.583333333333334,26.166666666666668,998.875,10.355000000000002,SE,0,0
544,140.125,18.75,26.75,1002.0833333333334,13.87583333333333,SE,0,0
545,231.95833333333334,21.25,25.916666666666668,1003.6666666666666,14.175833333333335,SE,0,0
546,143.16666666666666,22.041666666666668,25.25,1002.625,3.6879166666666667,SE,2,0
547,141.16666666666666,23.041666666666668,25.0,1002.4166666666666,3.3529166666666677,SE,4,0
548,158.83333333333334,23.416666666666668,25.666666666666668,1000.4166666666666,2.1575,cv,5,0
549,110.5,18.875,28.708333333333332,1001.625,6.927916666666667,['NW' 'SE'],0,0
550,64.58333333333333,18.041666666666668,29.041666666666668,1003.3333333333334,7.579583333333335,SE,0,0
551,121.875,19.375,27.125,999.5416666666666,29.64833333333333,SE,0,0
552,171.375,21.291666666666668,27.75,996.75,9.275833333333333,SE,0,0
553,28.791666666666668,14.333333333333334,25.375,996.625,9.777083333333334,NW,3,0
554,23.208333333333332,14.958333333333334,25.875,998.8333333333334,17.688333333333333,NW,1,0
555,22.0,15.041666666666666,27.333333333333332,1004.4583333333334,8.307083333333333,SE,0,0
556,82.66666666666667,19.25,27.25,1006.5416666666666,6.688333333333333,SE,0,0
557,193.20833333333334,21.791666666666668,27.166666666666668,1007.5833333333334,13.705,SE,0,0
558,110.95833333333333,21.458333333333332,26.75,1008.0,13.187916666666665,SE,0,0
559,95.375,21.958333333333332,27.25,1005.2916666666666,18.147083333333338,SE,2,0
560,104.66666666666667,21.916666666666668,26.75,1005.375,6.222500000000001,SE,1,0
561,74.25,20.875,25.125,1006.0,12.854166666666666,SE,5,0
562,75.75,19.916666666666668,26.541666666666668,1004.4583333333334,17.862499999999997,SE,2,0
563,102.125,21.083333333333332,23.958333333333332,1004.5,4.620416666666667,SE,3,0
564,103.95833333333333,20.625,24.916666666666668,1004.5833333333334,5.159583333333335,NW,0,0
565,102.58333333333333,21.666666666666668,25.958333333333332,1002.25,5.30875,NW,1,0
566,42.333333333333336,21.916666666666668,23.416666666666668,1002.5416666666666,7.039166666666664,SE,9,0
567,90.41666666666667,22.833333333333332,25.166666666666668,1002.7083333333334,10.201666666666666,SE,3,0
568,167.75,23.833333333333332,25.75,1002.875,30.94,SE,1,0
569,288.25,26.208333333333332,28.541666666666668,1002.375,2.8299999999999996,SE,0,0
570,240.95833333333334,25.625,27.541666666666668,1001.5833333333334,9.464583333333332,SE,11,0
571,48.958333333333336,23.958333333333332,25.541666666666668,998.9583333333334,2.436666666666666,cv,12,0
572,50.166666666666664,22.791666666666668,27.958333333333332,999.7083333333334,8.009166666666667,SE,1,0
573,63.958333333333336,23.375,26.25,1002.125,13.520416666666668,SE,3,0
574,202.91666666666666,25.333333333333332,27.875,1004.875,22.888749999999998,SE,0,0
575,140.91666666666666,23.625,24.916666666666668,1005.9583333333334,8.214166666666667,NW,15,0
576,40.875,21.916666666666668,25.875,1001.7083333333334,8.716249999999999,SE,23,0
577,63.904761904761905,22.625,28.166666666666668,1002.9166666666666,6.778333333333333,NE,0,0
578,61.083333333333336,25.166666666666668,28.0,1004.25,7.9745833333333325,SE,0,0
579,61.083333333333336,20.0,27.583333333333332,1007.0833333333334,22.740833333333338,SE,0,0
580,61.083333333333336,20.416666666666668,25.541666666666668,1005.1666666666666,25.77791666666666,SE,0,0
581,104.3913043478261,21.791666666666668,26.5,1004.5416666666666,17.582916666666666,SE,0,0
582,150.5,23.0,26.666666666666668,1006.1666666666666,15.66916666666667,SE,0,0
583,113.0,22.041666666666668,25.416666666666668,1006.375,28.75458333333333,SE,0,0
584,105.0,23.208333333333332,26.416666666666668,1006.1666666666666,14.007083333333332,SE,0,0
585,100.5,23.083333333333332,28.5,1000.9583333333334,9.932083333333333,SE,0,0
586,173.9090909090909,24.125,27.458333333333332,1003.4583333333334,8.197916666666663,SE,8,0
587,60.666666666666664,21.25,27.708333333333332,1007.0,8.16125,SE,0,0
588,99.04545454545455,23.666666666666668,28.458333333333332,1005.4166666666666,8.664583333333333,SE,0,0
589,133.75,24.083333333333332,28.375,1002.875,11.196666666666665,SE,0,0
590,120.625,24.375,27.625,1000.4166666666666,30.060833333333335,SE,0,0
591,104.20833333333333,24.75,26.0,1001.875,8.384999999999996,SE,3,0
592,119.08333333333333,23.75,24.791666666666668,1002.0,6.801666666666663,SE,6,0
593,15.416666666666666,20.166666666666668,27.166666666666668,1003.625,11.937500000000002,SE,3,0
594,51.208333333333336,21.166666666666668,24.375,1007.3333333333334,11.398750000000001,NW,3,0
595,20.125,18.375,25.416666666666668,1010.25,11.23375,SE,0,0
596,58.333333333333336,19.958333333333332,24.875,1012.0416666666666,18.39833333333333,SE,0,0
597,77.75,20.166666666666668,25.0,1011.9166666666666,14.752083333333333,SE,0,0
598,83.9090909090909,20.5,25.333333333333332,1010.5,5.995833333333331,SE,0,0
599,105.54545454545455,19.333333333333332,25.125,1010.9166666666666,5.099166666666666,cv,0,0
600,130.0,19.583333333333332,24.625,1011.9583333333334,3.6320833333333327,SE,0,0
601,105.13333333333334,20.0,23.833333333333332,1011.8333333333334,5.644999999999999,SE,2,0
602,99.29166666666667,20.25,22.25,1014.0833333333334,4.695,SE,2,0
603,91.0,20.75,22.916666666666668,1015.375,13.556249999999999,NW,5,0
604,90.125,19.375,22.75,1013.2083333333334,7.879583333333332,SE,0,0
605,86.25,18.916666666666668,23.25,1009.8333333333334,4.562916666666666,NW,0,0
606,121.30434782608695,20.25,24.25,1009.0416666666666,5.810833333333331,SE,0,0
607,164.91666666666666,22.375,25.958333333333332,1008.3333333333334,5.045416666666668,SE,0,0
608,235.16666666666666,23.625,26.333333333333332,1005.125,2.100833333333333,cv,0,0
609,38.916666666666664,16.666666666666668,23.666666666666668,1010.5833333333334,14.709583333333336,SE,3,0
610,55.208333333333336,17.166666666666668,23.166666666666668,1009.5833333333334,11.375833333333334,SE,0,0
611,84.54166666666667,19.125,23.25,1012.75,12.14125,SE,0,0
612,91.45833333333333,17.333333333333332,23.75,1013.2083333333334,4.841666666666666,cv,0,0
613,90.375,16.875,22.625,1013.125,12.236249999999998,SE,0,0
614,112.25,17.083333333333332,23.333333333333332,1009.8333333333334,13.558749999999998,SE,0,0
